cod_dep,DP,DPNOM,cod_mun,MPNOM,AÑO,Total
18,18,Caquetá,18094,Belén de Los Andaquíes,2018,4485
18,18,Caquetá,18094,Belén de Los Andaquíes,2019,4399
18,18,Caquetá,18094,Belén de Los Andaquíes,2020,4314
18,18,Caquetá,18094,Belén de Los Andaquíes,2021,4225
18,18,Caquetá,18094,Belén de Los Andaquíes,2022,4149
18,18,Caquetá,18094,Belén de Los Andaquíes,2023,4060
18,18,Caquetá,18094,Belén de Los Andaquíes,2024,3986
18,18,Caquetá,18094,Belén de Los Andaquíes,2025,3906
18,18,Caquetá,18094,Belén de Los Andaquíes,2026,3837
18,18,Caquetá,18150,Cartagena del Chairá,2005,10638
18,18,Caquetá,18150,Cartagena del Chairá,2006,10880
18,18,Caquetá,18150,Cartagena del Chairá,2007,11081
18,18,Caquetá,18150,Cartagena del Chairá,2008,11297
18,18,Caquetá,18150,Cartagena del Chairá,2009,11497
18,18,Caquetá,18150,Cartagena del Chairá,2010,11727
18,18,Caquetá,18150,Cartagena del Chairá,2011,11993
18,18,Caquetá,18150,Cartagena del Chairá,2012,12306
18,18,Caquetá,18150,Cartagena del Chairá,2013,12550
18,18,Caquetá,18150,Cartagena del Chairá,2014,12729
18,18,Caquetá,18150,Cartagena del Chairá,2015,12870
18,18,Caquetá,18150,Cartagena del Chairá,2016,12982
18,18,Caquetá,18150,Cartagena del Chairá,2017,13089
18,18,Caquetá,18150,Cartagena del Chairá,2018,13585
18,18,Caquetá,18150,Cartagena del Chairá,2019,13421
18,18,Caquetá,18150,Cartagena del Chairá,2020,13244
18,18,Caquetá,18150,Cartagena del Chairá,2021,13072
18,18,Caquetá,18150,Cartagena del Chairá,2022,12888
18,18,Caquetá,18150,Cartagena del Chairá,2023,12708
18,18,Caquetá,18150,Cartagena del Chairá,2024,12544
18,18,Caquetá,18150,Cartagena del Chairá,2025,12378
18,18,Caquetá,18150,Cartagena del Chairá,2026,12214
18,18,Caquetá,18205,Curillo,2005,3082
18,18,Caquetá,18205,Curillo,2006,3084
18,18,Caquetá,18205,Curillo,2007,3084
18,18,Caquetá,18205,Curillo,2008,3096
18,18,Caquetá,18205,Curillo,2009,3089
18,18,Caquetá,18205,Curillo,2010,3105
18,18,Caquetá,18205,Curillo,2011,3096
18,18,Caquetá,18205,Curillo,2012,3086
18,18,Caquetá,18205,Curillo,2013,3100
18,18,Caquetá,18205,Curillo,2014,3085
18,18,Caquetá,18205,Curillo,2015,3059
18,18,Caquetá,18205,Curillo,2016,3063
18,18,Caquetá,18205,Curillo,2017,3064
18,18,Caquetá,18205,Curillo,2018,3259
18,18,Caquetá,18205,Curillo,2019,3194
18,18,Caquetá,18205,Curillo,2020,3131
18,18,Caquetá,18205,Curillo,2021,3072
18,18,Caquetá,18205,Curillo,2022,3013
18,18,Caquetá,18205,Curillo,2023,2958
18,18,Caquetá,18205,Curillo,2024,2903
18,18,Caquetá,18205,Curillo,2025,2849
18,18,Caquetá,18205,Curillo,2026,2800
18,18,Caquetá,18247,El Doncello,2005,8423
18,18,Caquetá,18247,El Doncello,2006,8282
18,18,Caquetá,18247,El Doncello,2007,8150
18,18,Caquetá,18247,El Doncello,2008,8020
18,18,Caquetá,18247,El Doncello,2009,7871
18,18,Caquetá,18247,El Doncello,2010,7762
18,18,Caquetá,18247,El Doncello,2011,7647
18,18,Caquetá,18247,El Doncello,2012,7551
18,18,Caquetá,18247,El Doncello,2013,7439
18,18,Caquetá,18247,El Doncello,2014,7315
18,18,Caquetá,18247,El Doncello,2015,7167
18,18,Caquetá,18247,El Doncello,2016,7041
18,18,Caquetá,18247,El Doncello,2017,6837
18,18,Caquetá,18247,El Doncello,2018,7295
18,18,Caquetá,18247,El Doncello,2019,7135
18,18,Caquetá,18247,El Doncello,2020,6976
18,18,Caquetá,18247,El Doncello,2021,6844
18,18,Caquetá,18247,El Doncello,2022,6704
18,18,Caquetá,18247,El Doncello,2023,6565
18,18,Caquetá,18247,El Doncello,2024,6431
18,18,Caquetá,18247,El Doncello,2025,6300
18,18,Caquetá,18247,El Doncello,2026,6169
18,18,Caquetá,18256,El Paujíl,2005,7469
18,18,Caquetá,18256,El Paujíl,2006,7453
18,18,Caquetá,18256,El Paujíl,2007,7439
18,18,Caquetá,18256,El Paujíl,2008,7419
18,18,Caquetá,18256,El Paujíl,2009,7400
18,18,Caquetá,18256,El Paujíl,2010,7331
18,18,Caquetá,18256,El Paujíl,2011,7266
18,18,Caquetá,18256,El Paujíl,2012,7136
18,18,Caquetá,18256,El Paujíl,2013,7033
18,18,Caquetá,18256,El Paujíl,2014,6964
18,18,Caquetá,18256,El Paujíl,2015,6912
18,18,Caquetá,18256,El Paujíl,2016,6857
18,18,Caquetá,18256,El Paujíl,2017,6784
18,18,Caquetá,18256,El Paujíl,2018,7273
18,18,Caquetá,18256,El Paujíl,2019,7163
18,18,Caquetá,18256,El Paujíl,2020,7038
18,18,Caquetá,18256,El Paujíl,2021,6909
18,18,Caquetá,18256,El Paujíl,2022,6778
18,18,Caquetá,18256,El Paujíl,2023,6663
18,18,Caquetá,18256,El Paujíl,2024,6541
18,18,Caquetá,18256,El Paujíl,2025,6416
18,18,Caquetá,18256,El Paujíl,2026,6304
18,18,Caquetá,18410,La Montañita,2005,7029
18,18,Caquetá,18410,La Montañita,2006,6961
18,18,Caquetá,18410,La Montañita,2007,6912
18,18,Caquetá,18410,La Montañita,2008,6850
18,18,Caquetá,18410,La Montañita,2009,6798
18,18,Caquetá,18410,La Montañita,2010,6702
18,18,Caquetá,18410,La Montañita,2011,6575
18,18,Caquetá,18410,La Montañita,2012,6396
18,18,Caquetá,18410,La Montañita,2013,6256
18,18,Caquetá,18410,La Montañita,2014,6151
18,18,Caquetá,18410,La Montañita,2015,6101
18,18,Caquetá,18410,La Montañita,2016,6036
18,18,Caquetá,18410,La Montañita,2017,5967
18,18,Caquetá,18410,La Montañita,2018,6260
18,18,Caquetá,18410,La Montañita,2019,6167
18,18,Caquetá,18410,La Montañita,2020,6074
18,18,Caquetá,18410,La Montañita,2021,5955
18,18,Caquetá,18410,La Montañita,2022,5841
18,18,Caquetá,18410,La Montañita,2023,5729
18,18,Caquetá,18410,La Montañita,2024,5623
18,18,Caquetá,18410,La Montañita,2025,5530
18,18,Caquetá,18410,La Montañita,2026,5442
18,18,Caquetá,18460,Milán,2005,4574
18,18,Caquetá,18460,Milán,2006,4546
18,18,Caquetá,18460,Milán,2007,4520
18,18,Caquetá,18460,Milán,2008,4512
18,18,Caquetá,18460,Milán,2009,4488
18,18,Caquetá,18460,Milán,2010,4475
18,18,Caquetá,18460,Milán,2011,4482
18,18,Caquetá,18460,Milán,2012,4522
18,18,Caquetá,18460,Milán,2013,4528
18,18,Caquetá,18460,Milán,2014,4500
18,18,Caquetá,18460,Milán,2015,4462
18,18,Caquetá,18460,Milán,2016,4427
18,18,Caquetá,18460,Milán,2017,4400
18,18,Caquetá,18460,Milán,2018,4620
18,18,Caquetá,18460,Milán,2019,4559
18,18,Caquetá,18460,Milán,2020,4503
18,18,Caquetá,18460,Milán,2021,4427
18,18,Caquetá,18460,Milán,2022,4350
18,18,Caquetá,18460,Milán,2023,4274
18,18,Caquetá,18460,Milán,2024,4209
18,18,Caquetá,18460,Milán,2025,4148
18,18,Caquetá,18460,Milán,2026,4088
18,18,Caquetá,18479,Morelia,2005,1533
18,18,Caquetá,18479,Morelia,2006,1500
18,18,Caquetá,18479,Morelia,2007,1505
18,18,Caquetá,18479,Morelia,2008,1497
18,18,Caquetá,18479,Morelia,2009,1472
18,18,Caquetá,18479,Morelia,2010,1447
18,18,Caquetá,18479,Morelia,2011,1430
18,18,Caquetá,18479,Morelia,2012,1399
18,18,Caquetá,18479,Morelia,2013,1352
18,18,Caquetá,18479,Morelia,2014,1342
18,18,Caquetá,18479,Morelia,2015,1353
18,18,Caquetá,18479,Morelia,2016,1342
18,18,Caquetá,18479,Morelia,2017,1303
18,18,Caquetá,18479,Morelia,2018,1392
18,18,Caquetá,18479,Morelia,2019,1360
18,18,Caquetá,18479,Morelia,2020,1337
18,18,Caquetá,18479,Morelia,2021,1306
18,18,Caquetá,18479,Morelia,2022,1280
18,18,Caquetá,18479,Morelia,2023,1255
18,18,Caquetá,18479,Morelia,2024,1226
18,18,Caquetá,18479,Morelia,2025,1200
18,18,Caquetá,18479,Morelia,2026,1177
18,18,Caquetá,18592,Puerto Rico,2005,12735
18,18,Caquetá,18592,Puerto Rico,2006,12483
18,18,Caquetá,18592,Puerto Rico,2007,12254
18,18,Caquetá,18592,Puerto Rico,2008,12038
18,18,Caquetá,18592,Puerto Rico,2009,11825
18,18,Caquetá,18592,Puerto Rico,2010,11640
18,18,Caquetá,18592,Puerto Rico,2011,11508
18,18,Caquetá,18592,Puerto Rico,2012,11422
18,18,Caquetá,18592,Puerto Rico,2013,11279
18,18,Caquetá,18592,Puerto Rico,2014,11084
18,18,Caquetá,18592,Puerto Rico,2015,10858
18,18,Caquetá,18592,Puerto Rico,2016,10622
18,18,Caquetá,18592,Puerto Rico,2017,10386
18,18,Caquetá,18592,Puerto Rico,2018,10917
18,18,Caquetá,18592,Puerto Rico,2019,10704
18,18,Caquetá,18592,Puerto Rico,2020,10479
18,18,Caquetá,18592,Puerto Rico,2021,10283
18,18,Caquetá,18592,Puerto Rico,2022,10080
18,18,Caquetá,18592,Puerto Rico,2023,9875
18,18,Caquetá,18592,Puerto Rico,2024,9695
18,18,Caquetá,18592,Puerto Rico,2025,9513
18,18,Caquetá,18592,Puerto Rico,2026,9342
18,18,Caquetá,18610,San José del Fragua,2005,4264
18,18,Caquetá,18610,San José del Fragua,2006,4335
18,18,Caquetá,18610,San José del Fragua,2007,4412
18,18,Caquetá,18610,San José del Fragua,2008,4494
18,18,Caquetá,18610,San José del Fragua,2009,4571
18,18,Caquetá,18610,San José del Fragua,2010,4631
18,18,Caquetá,18610,San José del Fragua,2011,4715
18,18,Caquetá,18610,San José del Fragua,2012,4839
18,18,Caquetá,18610,San José del Fragua,2013,4898
18,18,Caquetá,18610,San José del Fragua,2014,4957
18,18,Caquetá,18610,San José del Fragua,2015,5027
18,18,Caquetá,18610,San José del Fragua,2016,5043
18,18,Caquetá,18610,San José del Fragua,2017,5068
18,18,Caquetá,18610,San José del Fragua,2018,5500
18,18,Caquetá,18610,San José del Fragua,2019,5400
18,18,Caquetá,18610,San José del Fragua,2020,5293
18,18,Caquetá,18610,San José del Fragua,2021,5204
18,18,Caquetá,18610,San José del Fragua,2022,5101
18,18,Caquetá,18610,San José del Fragua,2023,5009
18,18,Caquetá,18610,San José del Fragua,2024,4914
18,18,Caquetá,18610,San José del Fragua,2025,4825
18,18,Caquetá,18610,San José del Fragua,2026,4742
18,18,Caquetá,18753,San Vicente del Caguán,2005,19082
18,18,Caquetá,18753,San Vicente del Caguán,2006,19197
18,18,Caquetá,18753,San Vicente del Caguán,2007,19304
18,18,Caquetá,18753,San Vicente del Caguán,2008,19400
18,18,Caquetá,18753,San Vicente del Caguán,2009,19464
18,18,Caquetá,18753,San Vicente del Caguán,2010,19538
18,18,Caquetá,18753,San Vicente del Caguán,2011,19669
18,18,Caquetá,18753,San Vicente del Caguán,2012,19894
18,18,Caquetá,18753,San Vicente del Caguán,2013,20058
18,18,Caquetá,18753,San Vicente del Caguán,2014,20099
18,18,Caquetá,18753,San Vicente del Caguán,2015,20098
18,18,Caquetá,18753,San Vicente del Caguán,2016,20061
18,18,Caquetá,18753,San Vicente del Caguán,2017,20047
18,18,Caquetá,18753,San Vicente del Caguán,2018,21499
18,18,Caquetá,18753,San Vicente del Caguán,2019,21122
18,18,Caquetá,18753,San Vicente del Caguán,2020,20744
18,18,Caquetá,18753,San Vicente del Caguán,2021,20362
18,18,Caquetá,18753,San Vicente del Caguán,2022,19963
18,18,Caquetá,18753,San Vicente del Caguán,2023,19594
18,18,Caquetá,18753,San Vicente del Caguán,2024,19241
18,18,Caquetá,18753,San Vicente del Caguán,2025,18905
18,18,Caquetá,18753,San Vicente del Caguán,2026,18565
18,18,Caquetá,18756,Solano,2005,4970
18,18,Caquetá,18756,Solano,2006,5034
18,18,Caquetá,18756,Solano,2007,5069
18,18,Caquetá,18756,Solano,2008,5098
18,18,Caquetá,18756,Solano,2009,5165
18,18,Caquetá,18756,Solano,2010,5183
18,18,Caquetá,18756,Solano,2011,5111
18,18,Caquetá,18756,Solano,2012,4978
18,18,Caquetá,18756,Solano,2013,4914
18,18,Caquetá,18756,Solano,2014,4897
18,18,Caquetá,18756,Solano,2015,4883
18,18,Caquetá,18756,Solano,2016,4896
18,18,Caquetá,18756,Solano,2017,4940
18,18,Caquetá,18756,Solano,2018,5212
18,18,Caquetá,18756,Solano,2019,5046
18,18,Caquetá,18756,Solano,2020,4878
18,18,Caquetá,18756,Solano,2021,4730
18,18,Caquetá,18756,Solano,2022,4596
18,18,Caquetá,18756,Solano,2023,4481
18,18,Caquetá,18756,Solano,2024,4384
18,18,Caquetá,18756,Solano,2025,4304
18,18,Caquetá,18756,Solano,2026,4222
18,18,Caquetá,18785,Solita,2005,3574
18,18,Caquetá,18785,Solita,2006,3497
18,18,Caquetá,18785,Solita,2007,3418
18,18,Caquetá,18785,Solita,2008,3293
18,18,Caquetá,18785,Solita,2009,3234
18,18,Caquetá,18785,Solita,2010,3153
18,18,Caquetá,18785,Solita,2011,3037
18,18,Caquetá,18785,Solita,2012,2943
18,18,Caquetá,18785,Solita,2013,2812
18,18,Caquetá,18785,Solita,2014,2737
18,18,Caquetá,18785,Solita,2015,2636
18,18,Caquetá,18785,Solita,2016,2537
18,18,Caquetá,18785,Solita,2017,2479
18,18,Caquetá,18785,Solita,2018,2578
18,18,Caquetá,18785,Solita,2019,2527
18,18,Caquetá,18785,Solita,2020,2480
18,18,Caquetá,18785,Solita,2021,2438
18,18,Caquetá,18785,Solita,2022,2385
18,18,Caquetá,18785,Solita,2023,2338
18,18,Caquetá,18785,Solita,2024,2301
18,18,Caquetá,18785,Solita,2025,2254
18,18,Caquetá,18785,Solita,2026,2217
18,18,Caquetá,18860,Valparaíso,2005,5151
18,18,Caquetá,18860,Valparaíso,2006,4943
18,18,Caquetá,18860,Valparaíso,2007,4742
18,18,Caquetá,18860,Valparaíso,2008,4540
18,18,Caquetá,18860,Valparaíso,2009,4335
18,18,Caquetá,18860,Valparaíso,2010,4125
18,18,Caquetá,18860,Valparaíso,2011,3909
18,18,Caquetá,18860,Valparaíso,2012,3653
18,18,Caquetá,18860,Valparaíso,2013,3436
18,18,Caquetá,18860,Valparaíso,2014,3252
18,18,Caquetá,18860,Valparaíso,2015,3087
18,18,Caquetá,18860,Valparaíso,2016,2914
18,18,Caquetá,18860,Valparaíso,2017,2729
18,18,Caquetá,18860,Valparaíso,2018,2776
18,18,Caquetá,18860,Valparaíso,2019,2728
18,18,Caquetá,18860,Valparaíso,2020,2685
18,18,Caquetá,18860,Valparaíso,2021,2629
18,18,Caquetá,18860,Valparaíso,2022,2576
18,18,Caquetá,18860,Valparaíso,2023,2525
18,18,Caquetá,18860,Valparaíso,2024,2483
18,18,Caquetá,18860,Valparaíso,2025,2433
18,18,Caquetá,18860,Valparaíso,2026,2390
19,19,Cauca,19001,Popayán,2005,87110
19,19,Cauca,19001,Popayán,2006,87127
19,19,Cauca,19001,Popayán,2007,85605
19,19,Cauca,19001,Popayán,2008,86026
19,19,Cauca,19001,Popayán,2009,85780
19,19,Cauca,19001,Popayán,2010,85421
19,19,Cauca,19001,Popayán,2011,84902
19,19,Cauca,19001,Popayán,2012,84293
19,19,Cauca,19001,Popayán,2013,83650
19,19,Cauca,19001,Popayán,2014,83014
19,19,Cauca,19001,Popayán,2015,82324
19,19,Cauca,19001,Popayán,2016,81638
19,19,Cauca,19001,Popayán,2017,80943
19,19,Cauca,19001,Popayán,2018,81643
19,19,Cauca,19001,Popayán,2019,81948
19,19,Cauca,19001,Popayán,2020,82259
19,19,Cauca,19001,Popayán,2021,82218
19,19,Cauca,19001,Popayán,2022,81972
19,19,Cauca,19001,Popayán,2023,81539
19,19,Cauca,19001,Popayán,2024,81115
19,19,Cauca,19001,Popayán,2025,80575
19,19,Cauca,19001,Popayán,2026,79901
19,19,Cauca,19022,Almaguer,2005,7059
19,19,Cauca,19022,Almaguer,2006,6942
19,19,Cauca,19022,Almaguer,2007,6839
19,19,Cauca,19022,Almaguer,2008,6709
19,19,Cauca,19022,Almaguer,2009,6573
19,19,Cauca,19022,Almaguer,2010,6410
19,19,Cauca,19022,Almaguer,2011,6211
19,19,Cauca,19022,Almaguer,2012,5954
19,19,Cauca,19022,Almaguer,2013,5769
19,19,Cauca,19022,Almaguer,2014,5601
19,19,Cauca,19022,Almaguer,2015,5474
19,19,Cauca,19022,Almaguer,2016,5353
19,19,Cauca,19022,Almaguer,2017,5228
19,19,Cauca,19022,Almaguer,2018,5858
19,19,Cauca,19022,Almaguer,2019,5753
19,19,Cauca,19022,Almaguer,2020,5651
19,19,Cauca,19022,Almaguer,2021,5532
19,19,Cauca,19022,Almaguer,2022,5415
19,19,Cauca,19022,Almaguer,2023,5283
19,19,Cauca,19022,Almaguer,2024,5163
19,19,Cauca,19022,Almaguer,2025,5044
19,19,Cauca,19022,Almaguer,2026,4922
19,19,Cauca,19050,Argelia,2005,6105
19,19,Cauca,19050,Argelia,2006,6093
19,19,Cauca,19050,Argelia,2007,6090
19,19,Cauca,19050,Argelia,2008,6065
19,19,Cauca,19050,Argelia,2009,6110
19,19,Cauca,19050,Argelia,2010,6465
19,19,Cauca,19050,Argelia,2011,7234
19,19,Cauca,19050,Argelia,2012,7869
19,19,Cauca,19050,Argelia,2013,8253
19,19,Cauca,19050,Argelia,2014,8354
19,19,Cauca,19050,Argelia,2015,8296
19,19,Cauca,19050,Argelia,2016,8232
19,19,Cauca,19050,Argelia,2017,8201
19,19,Cauca,19050,Argelia,2018,9412
19,19,Cauca,19050,Argelia,2019,9373
19,19,Cauca,19050,Argelia,2020,9322
19,19,Cauca,19050,Argelia,2021,9252
19,19,Cauca,19050,Argelia,2022,9170
19,19,Cauca,19050,Argelia,2023,9060
19,19,Cauca,19050,Argelia,2024,8949
19,19,Cauca,19050,Argelia,2025,8823
19,19,Cauca,19050,Argelia,2026,8691
19,19,Cauca,19075,Balboa,2005,7717
19,19,Cauca,19075,Balboa,2006,7661
19,19,Cauca,19075,Balboa,2007,7614
19,19,Cauca,19075,Balboa,2008,7518
19,19,Cauca,19075,Balboa,2009,7430
19,19,Cauca,19075,Balboa,2010,7317
19,19,Cauca,19075,Balboa,2011,7124
19,19,Cauca,19075,Balboa,2012,6876
19,19,Cauca,19075,Balboa,2013,6690
19,19,Cauca,19075,Balboa,2014,6536
19,19,Cauca,19075,Balboa,2015,6399
19,19,Cauca,19075,Balboa,2016,6305
19,19,Cauca,19075,Balboa,2017,6225
19,19,Cauca,19075,Balboa,2018,7062
19,19,Cauca,19075,Balboa,2019,7028
19,19,Cauca,19075,Balboa,2020,6989
19,19,Cauca,19075,Balboa,2021,6937
19,19,Cauca,19075,Balboa,2022,6868
19,19,Cauca,19075,Balboa,2023,6789
19,19,Cauca,19075,Balboa,2024,6700
19,19,Cauca,19075,Balboa,2025,6601
19,19,Cauca,19075,Balboa,2026,6499
19,19,Cauca,19100,Bolívar,2005,16384
19,19,Cauca,19100,Bolívar,2006,15954
19,19,Cauca,19100,Bolívar,2007,15592
19,19,Cauca,19100,Bolívar,2008,15071
19,19,Cauca,19100,Bolívar,2009,14596
19,19,Cauca,19100,Bolívar,2010,14038
19,19,Cauca,19100,Bolívar,2011,13311
19,19,Cauca,19100,Bolívar,2012,12478
19,19,Cauca,19100,Bolívar,2013,11806
19,19,Cauca,19100,Bolívar,2014,11270
19,19,Cauca,19100,Bolívar,2015,10844
19,19,Cauca,19100,Bolívar,2016,10455
19,19,Cauca,19100,Bolívar,2017,10101
19,19,Cauca,19100,Bolívar,2018,11232
19,19,Cauca,19100,Bolívar,2019,11009
19,19,Cauca,19100,Bolívar,2020,10785
19,19,Cauca,19100,Bolívar,2021,10573
19,19,Cauca,19100,Bolívar,2022,10339
19,19,Cauca,19100,Bolívar,2023,10101
19,19,Cauca,19100,Bolívar,2024,9874
19,19,Cauca,19100,Bolívar,2025,9628
19,19,Cauca,19100,Bolívar,2026,9402
19,19,Cauca,19110,Buenos Aires,2005,10362
19,19,Cauca,19110,Buenos Aires,2006,10441
19,19,Cauca,19110,Buenos Aires,2007,10591
19,19,Cauca,19110,Buenos Aires,2008,10583
19,19,Cauca,19110,Buenos Aires,2009,10624
19,19,Cauca,19110,Buenos Aires,2010,10658
19,19,Cauca,19110,Buenos Aires,2011,10704
19,19,Cauca,19110,Buenos Aires,2012,10736
19,19,Cauca,19110,Buenos Aires,2013,10777
19,19,Cauca,19110,Buenos Aires,2014,10740
19,19,Cauca,19110,Buenos Aires,2015,10711
19,19,Cauca,19110,Buenos Aires,2016,10703
19,19,Cauca,19110,Buenos Aires,2017,10670
19,19,Cauca,19110,Buenos Aires,2018,10974
19,19,Cauca,19110,Buenos Aires,2019,10927
19,19,Cauca,19110,Buenos Aires,2020,10866
19,19,Cauca,19110,Buenos Aires,2021,10834
19,19,Cauca,19110,Buenos Aires,2022,10774
19,19,Cauca,19110,Buenos Aires,2023,10683
19,19,Cauca,19110,Buenos Aires,2024,10607
19,19,Cauca,19110,Buenos Aires,2025,10511
19,19,Cauca,19110,Buenos Aires,2026,10405
19,19,Cauca,19130,Cajibío,2005,16213
19,19,Cauca,19130,Cajibío,2006,16042
19,19,Cauca,19130,Cajibío,2007,16022
19,19,Cauca,19130,Cajibío,2008,15751
19,19,Cauca,19130,Cajibío,2009,15558
19,19,Cauca,19130,Cajibío,2010,15314
19,19,Cauca,19130,Cajibío,2011,15042
19,19,Cauca,19130,Cajibío,2012,14695
19,19,Cauca,19130,Cajibío,2013,14415
19,19,Cauca,19130,Cajibío,2014,14148
19,19,Cauca,19130,Cajibío,2015,13916
19,19,Cauca,19130,Cajibío,2016,13709
19,19,Cauca,19130,Cajibío,2017,13492
19,19,Cauca,19130,Cajibío,2018,15406
19,19,Cauca,19130,Cajibío,2019,15435
19,19,Cauca,19130,Cajibío,2020,15452
19,19,Cauca,19130,Cajibío,2021,15449
19,19,Cauca,19130,Cajibío,2022,15401
19,19,Cauca,19130,Cajibío,2023,15317
19,19,Cauca,19130,Cajibío,2024,15214
19,19,Cauca,19130,Cajibío,2025,15090
19,19,Cauca,19130,Cajibío,2026,14965
19,19,Cauca,19137,Caldono,2005,13164
19,19,Cauca,19137,Caldono,2006,13342
19,19,Cauca,19137,Caldono,2007,13622
19,19,Cauca,19137,Caldono,2008,13724
19,19,Cauca,19137,Caldono,2009,13887
19,19,Cauca,19137,Caldono,2010,14097
19,19,Cauca,19137,Caldono,2011,14353
19,19,Cauca,19137,Caldono,2012,14695
19,19,Cauca,19137,Caldono,2013,14990
19,19,Cauca,19137,Caldono,2014,15165
19,19,Cauca,19137,Caldono,2015,15263
19,19,Cauca,19137,Caldono,2016,15337
19,19,Cauca,19137,Caldono,2017,15397
19,19,Cauca,19137,Caldono,2018,15890
19,19,Cauca,19137,Caldono,2019,15960
19,19,Cauca,19137,Caldono,2020,16034
19,19,Cauca,19137,Caldono,2021,16123
19,19,Cauca,19137,Caldono,2022,16171
19,19,Cauca,19137,Caldono,2023,16195
19,19,Cauca,19137,Caldono,2024,16224
19,19,Cauca,19137,Caldono,2025,16215
19,19,Cauca,19137,Caldono,2026,16190
19,19,Cauca,19142,Caloto,2005,17838
19,19,Cauca,19142,Caloto,2006,17838
19,19,Cauca,19142,Caloto,2007,7313
19,19,Cauca,19142,Caloto,2008,7463
19,19,Cauca,19142,Caloto,2009,7638
19,19,Cauca,19142,Caloto,2010,7829
19,19,Cauca,19142,Caloto,2011,8166
19,19,Cauca,19142,Caloto,2012,8764
19,19,Cauca,19142,Caloto,2013,9246
19,19,Cauca,19142,Caloto,2014,9429
19,19,Cauca,19142,Caloto,2015,9543
19,19,Cauca,19142,Caloto,2016,9657
19,19,Cauca,19142,Caloto,2017,9759
19,19,Cauca,19142,Caloto,2018,9903
19,19,Cauca,19142,Caloto,2019,9809
19,19,Cauca,19142,Caloto,2020,9728
19,19,Cauca,19142,Caloto,2021,9658
19,19,Cauca,19142,Caloto,2022,9568
19,19,Cauca,19142,Caloto,2023,9460
19,19,Cauca,19142,Caloto,2024,9351
19,19,Cauca,19142,Caloto,2025,9249
19,19,Cauca,19142,Caloto,2026,9123
19,19,Cauca,19212,Corinto,2005,9663
19,19,Cauca,19212,Corinto,2006,9581
19,19,Cauca,19212,Corinto,2007,9464
19,19,Cauca,19212,Corinto,2008,9393
19,19,Cauca,19212,Corinto,2009,9245
19,19,Cauca,19212,Corinto,2010,9080
19,19,Cauca,19212,Corinto,2011,8791
19,19,Cauca,19212,Corinto,2012,8438
19,19,Cauca,19212,Corinto,2013,8146
19,19,Cauca,19212,Corinto,2014,7991
19,19,Cauca,19212,Corinto,2015,7827
19,19,Cauca,19212,Corinto,2016,7745
19,19,Cauca,19212,Corinto,2017,7571
19,19,Cauca,19212,Corinto,2018,7924
19,19,Cauca,19212,Corinto,2019,7925
19,19,Cauca,19212,Corinto,2020,7929
19,19,Cauca,19212,Corinto,2021,7918
19,19,Cauca,19212,Corinto,2022,7882
19,19,Cauca,19212,Corinto,2023,7831
19,19,Cauca,19212,Corinto,2024,7788
19,19,Cauca,19212,Corinto,2025,7720
19,19,Cauca,19212,Corinto,2026,7649
19,19,Cauca,19256,El Tambo,2005,18175
19,19,Cauca,19256,El Tambo,2006,17974
19,19,Cauca,19256,El Tambo,2007,17936
19,19,Cauca,19256,El Tambo,2008,17655
19,19,Cauca,19256,El Tambo,2009,17430
19,19,Cauca,19256,El Tambo,2010,17193
19,19,Cauca,19256,El Tambo,2011,16965
19,19,Cauca,19256,El Tambo,2012,16713
19,19,Cauca,19256,El Tambo,2013,16457
19,19,Cauca,19256,El Tambo,2014,16188
19,19,Cauca,19256,El Tambo,2015,15920
19,19,Cauca,19256,El Tambo,2016,15685
19,19,Cauca,19256,El Tambo,2017,15413
19,19,Cauca,19256,El Tambo,2018,18138
19,19,Cauca,19256,El Tambo,2019,18099
19,19,Cauca,19256,El Tambo,2020,18035
19,19,Cauca,19256,El Tambo,2021,17957
19,19,Cauca,19256,El Tambo,2022,17820
19,19,Cauca,19256,El Tambo,2023,17647
19,19,Cauca,19256,El Tambo,2024,17442
19,19,Cauca,19256,El Tambo,2025,17204
19,19,Cauca,19256,El Tambo,2026,16978
19,19,Cauca,19290,Florencia,2005,2038
19,19,Cauca,19290,Florencia,2006,1979
19,19,Cauca,19290,Florencia,2007,1944
19,19,Cauca,19290,Florencia,2008,1905
19,19,Cauca,19290,Florencia,2009,1888
19,19,Cauca,19290,Florencia,2010,1818
19,19,Cauca,19290,Florencia,2011,1726
19,19,Cauca,19290,Florencia,2012,1685
19,19,Cauca,19290,Florencia,2013,1623
19,19,Cauca,19290,Florencia,2014,1563
19,19,Cauca,19290,Florencia,2015,1520
19,19,Cauca,19290,Florencia,2016,1487
19,19,Cauca,19290,Florencia,2017,1439
19,19,Cauca,19290,Florencia,2018,1619
19,19,Cauca,19290,Florencia,2019,1591
19,19,Cauca,19290,Florencia,2020,1564
19,19,Cauca,19290,Florencia,2021,1533
19,19,Cauca,19290,Florencia,2022,1491
19,19,Cauca,19290,Florencia,2023,1463
19,19,Cauca,19290,Florencia,2024,1431
19,19,Cauca,19290,Florencia,2025,1398
19,19,Cauca,19290,Florencia,2026,1367
19,19,Cauca,19300,Guachené,2005,0
19,19,Cauca,19300,Guachené,2006,0
19,19,Cauca,19300,Guachené,2007,10638
19,19,Cauca,19300,Guachené,2008,10314
19,19,Cauca,19300,Guachené,2009,10003
